tau	chr	start	end	name	Kidney	Salivary-gland	Spleen	Heart	Jejunum	Horn	Ileum	Bone-marrow	Skin	Blood	Brain	Testis	Adipose	Duodenal	Rumen	Muscle
NA	7	11469297	11509891	MSTRG.57626.1	0.00756	0.0	0.166348	0.028753	0.0	0.09101	0.012874	0.020924	0.0	0.031644	0.975709	0.104561	0.035888	0.139686	0.814043	0.0
1.00000	7	11488446	11509891	MSTRG.57626.2	0.056467	0.104015	0.0	0.035056	0.151099	0.195168	0.130506	0.300372	0.247911	0.170959	1.842254	0.487525	0.415318	0.156188	0.607515	0.038088
1.00000	7	11490082	11509891	MSTRG.57626.3	0.026091	0.127679	0.803404	0.0	0.063458	0.547917	0.0	0.0	0.0	0.086118	1.6671	0.018042	0.324215	0.172113	0.390543	0.0
NA	7	11490531	11509891	MSTRG.57626.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.870312	0.0	0.0	0.0	0.002876	0.0
NA	7	11491766	11509891	MSTRG.57626.5	0.0	0.0	0.0	0.0	0.0	0.072707	0.0	0.0	0.0	0.0	0.955167	0.0	0.053784	0.0	0.075003	0.0
0.87964	7	11543532	11544158	MSTRG.57629.1	0.987453	1.787802	1.402763	0.897561	0.646213	1.30176	0.381865	0.991512	1.146268	1.155522	9.073634	1.451214	0.513327	1.920034	4.448856	0.0
1.00000	7	11554449	11577146	MSTRG.57630.1	0.142924	0.155019	0.448634	0.869707	0.277318	0.218421	0.267374	0.0	0.038489	0.068471	0.408458	0.223079	0.534083	0.22854	1.365574	0.0
0.85392	7	11575255	11577146	MSTRG.57630.2	0.376798	0.28056	0.45963	0.277083	1.439246	0.417951	0.587638	0.348779	1.131004	1.422425	0.980005	0.797288	0.197251	0.506903	1.466934	0.182152
0.99631	10	72914005	72956321	MSTRG.5763.1	0.0	0.020934	0.0	0.0	1.06466	0.029607	0.07585	0.0	0.0	0.306034	0.122444	0.121257	0.0	0.073431	3.09877	0.0
NA	7	12312424	12314818	MSTRG.57645.2	0.0	0.091914	0.453062	0.0	0.0	0.05459	0.012705	0.121501	0.032508	0.0	0.052953	0.188955	0.289124	0.0	0.688237	0.0
NA	7	12370130	12427223	MSTRG.57646.1	0.031119	0.066421	0.0	0.0	0.215073	0.376949	0.047152	0.132996	0.253789	0.005113	0.019818	0.0408	0.051416	0.027709	0.163133	0.0
NA	7	12404538	12418811	MSTRG.57646.10	0.236598	0.268232	0.202883	0.042998	0.82146	0.051816	0.067548	0.095623	0.219977	0.048447	0.180256	0.131869	0.097898	0.318474	0.705339	0.0
NA	7	12405377	12427223	MSTRG.57646.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.870866	0.0
NA	7	12406075	12427223	MSTRG.57646.12	0.037874	0.017439	0.0	0.0	0.0	0.0	0.0	0.0	0.095639	0.0	0.0	0.0	0.040767	0.0	0.298041	0.0
NA	7	12406144	12427223	MSTRG.57646.13	0.0	0.0	0.0	0.0	0.238875	0.0	0.085035	0.0	0.307374	0.0	0.0	0.0	0.0	0.0	0.081475	0.0
NA	7	12406257	12427223	MSTRG.57646.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041963	0.0
NA	7	12370161	12427223	MSTRG.57646.2	0.057822	0.0	0.0	0.00539	0.0	0.0	0.0	0.013497	0.035546	0.72174	0.002396	0.0	0.0	0.019017	0.048777	0.033737
NA	7	12399373	12403855	MSTRG.57646.5	0.005039	0.01189	0.0	0.0	0.0	0.026782	0.042412	0.0	0.0	0.00286	0.068652	0.0	0.0	0.0	0.099416	0.0
NA	7	12399373	12427223	MSTRG.57646.6	0.019537	0.020036	0.0	0.0	0.0	0.025304	0.015981	0.019901	0.018903	0.010747	0.0	0.0	0.006225	0.004914	0.219559	0.030032
NA	7	12399374	12427223	MSTRG.57646.7	0.042711	0.002465	0.004566	0.012863	0.0	0.004832	0.00138	0.0	0.0	0.011362	0.0	0.0	0.011288	0.003647	0.771088	0.0
NA	7	12399412	12427223	MSTRG.57646.8	0.00302	0.0	0.0	0.0	0.0	0.016422	0.321624	0.913861	0.0	0.0	0.114747	0.247406	0.0	0.0	0.499727	0.0
NA	7	12404073	12427223	MSTRG.57646.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03066	0.0	0.127483	0.0	0.082664	0.676275	0.0
NA	7	12399373	12411021	MSTRG.57647.1	0.0	0.0	0.0	0.0	0.0	0.014302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031034	0.016238	0.0
0.95735	7	12497936	12499199	MSTRG.57659.1	0.0	0.43776	4.768503	0.0	0.109762	0.0	0.0	0.0	0.0	0.0	1.238687	0.0	0.261168	0.098545	2.193184	0.0
0.88127	7	12989482	12990228	MSTRG.57680.1	0.263325	0.585706	0.326051	0.0	0.605793	1.012589	0.152644	1.370714	0.25141	0.0	1.516822	1.195927	0.50911	0.472718	1.679499	0.0
NA	7	13035433	13048584	MSTRG.57691.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.888589	0.410047	0.0	0.111524	0.097641	0.0
1.00000	10	73237277	73246899	MSTRG.5771.1	0.0	0.015191	0.0	0.028672	0.119551	0.0	0.0	0.015415	0.0	0.0	0.0	0.096276	0.0	0.0	0.555796	4.395003
1.00000	7	14187536	14192940	MSTRG.57713.1	0.0	0.0	0.0	0.334662	0.0	0.058962	0.127888	0.0	1.222747	0.0	0.399819	0.729517	0.139488	0.030862	0.723392	0.0
NA	7	14236379	14238153	MSTRG.57716.1	0.0	0.014064	0.037276	0.0	0.0	0.0	0.053527	0.048109	0.07114	0.0	0.16435	0.0	0.0	0.0	0.125328	0.0
1.00000	7	14248669	14251413	MSTRG.57718.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.664308	0.0	0.0	1.225533	0.0	0.0	0.047303	0.482869	0.0
NA	7	14305244	14310856	MSTRG.57721.1	0.0	0.0	0.0	0.007298	0.0	0.014999	0.0	0.0	0.0	0.0	0.012553	0.0	0.003098	0.0	0.006284	0.0
0.84987	7	14340169	14345486	MSTRG.57725.1	0.764668	0.450453	1.731659	0.383664	0.373383	0.425051	0.187921	1.917493	0.308447	0.044671	2.002993	2.410468	0.208082	0.194172	3.428449	0.06955
NA	7	14341912	14345486	MSTRG.57725.2	0.0	0.062235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095808	0.0	0.0	0.0	0.0
NA	7	14342530	14345486	MSTRG.57725.3	0.0	0.000286	0.000912	0.0	0.0	0.0	0.0	0.008837	0.0	0.0	0.006424	3.6e-05	0.0	0.0	0.013423	0.0
NA	7	14417284	14420640	MSTRG.57727.5	0.237262	0.638678	0.251807	0.107788	0.22515	0.284349	0.751594	0.268855	0.924243	0.704986	0.634723	0.53806	0.222706	0.177343	0.513641	0.063191
0.76469	10	73388259	73396607	MSTRG.5773.1	2.144498	3.677778	0.0	0.264578	7.078544	0.387842	0.355183	1.586618	0.589494	0.35074	0.602608	0.092476	2.226154	6.923412	5.184458	0.05913
1.00000	10	73388259	73396607	MSTRG.5773.2	0.0	0.0	0.0	0.0	0.646981	1.315694	0.0	0.0	0.0	0.0	0.0	0.0	0.70311	0.03225	0.709048	0.0
NA	10	73391277	73396607	MSTRG.5773.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195051	0.0	0.109237	0.0
NA	7	15017790	15018362	MSTRG.57760.1	0.0	0.0	0.0	0.0	0.0	0.005075	0.331817	0.0	0.00625	0.0	0.0	0.000398	0.003798	0.0	0.013261	0.0
0.88457	7	15050386	15052997	MSTRG.57765.1	1.758454	0.08316	5.390729	0.511155	0.145673	0.65338	0.884745	0.0	4.407374	19.960287	0.960966	0.805997	0.108448	0.294268	4.268464	0.860225
0.94137	7	15123037	15123758	MSTRG.57770.1	0.501782	0.318255	0.881337	0.561244	1.116912	0.73468	0.92684	0.798916	1.660483	9.184236	0.460301	1.314265	0.73577	0.720737	2.884486	0.0
0.96943	10	73458665	73466056	MSTRG.5777.1	0.068226	0.0	0.0	0.036818	3.249918	0.0208	0.172755	0.0	0.390594	0.579042	0.0	0.029603	0.069237	0.130092	1.716732	0.0
NA	7	15379230	15388208	MSTRG.57779.1	0.073595	0.0	0.0	0.063618	0.0	0.045729	0.016775	0.061964	0.223624	0.0	0.912485	0.765511	0.033776	0.0	0.100536	0.00244
NA	7	15382856	15386616	MSTRG.57779.11	0.020357	0.001749	0.000243	0.0	0.0	0.000575	0.044145	0.0	0.098881	0.0	0.099934	0.028848	0.100033	1e-05	0.100932	0.0
1.00000	7	15400664	15424883	MSTRG.57779.12	0.0	0.185286	0.0	0.044742	0.0	0.360092	0.605388	0.0	0.104632	0.0	1.27958	0.416597	0.080477	0.378407	0.582637	0.0
1.00000	7	15400733	15424883	MSTRG.57779.13	0.0	0.0	0.0	0.043561	0.0	0.0	0.143296	0.0	0.0	0.0	1.58789	0.540264	0.157343	0.0	0.206695	0.0
1.00000	7	15415553	15424883	MSTRG.57779.14	0.593067	0.368828	0.408638	0.194339	0.392903	0.315186	1.590112	0.521082	0.814539	0.297435	0.552811	0.678519	0.166567	0.514825	0.782151	0.273658
1.00000	7	15379231	15424883	MSTRG.57779.2	0.017614	0.0	0.0	0.011973	0.078942	0.010815	0.0	0.0	0.023824	0.0	2.305079	0.00484	0.006038	0.021634	0.603621	0.040126
NA	7	15828331	15828917	MSTRG.57797.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011057	0.00512	0.0	0.0	0.039081	0.0
1.00000	7	15862080	15865308	MSTRG.57799.1	0.226692	0.115761	0.232321	0.132584	0.071222	0.286545	0.201807	0.720885	1.174747	0.561662	0.166923	0.397528	0.399147	0.066308	0.486375	0.0
NA	7	15893769	15895716	MSTRG.57802.1	0.001881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.814042	0.0	0.0	0.0	0.030825	0.0
1.00000	7	15975154	15979281	MSTRG.57807.1	0.0	0.0	0.0	0.0	0.095903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.001809	0.0
1.00000	7	15975154	15979281	MSTRG.57807.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.747781	0.0
1.00000	7	15984092	15992539	MSTRG.57808.1	0.182184	0.073942	0.15375	0.124468	0.072328	0.240225	0.229083	0.127643	0.0	0.264618	2.519184	0.200494	0.027458	0.128835	0.754834	0.0
NA	7	16406731	16410048	MSTRG.57826.1	0.0	0.0	0.0	0.0	0.001425	0.002008	0.0	0.770969	0.0	0.0	0.0	0.0	0.004899	0.0	0.001754	0.0
1.00000	7	16625077	16633468	MSTRG.57835.1	0.0	0.0	0.0	0.0	0.450145	0.093092	0.283209	0.0	0.0	0.074434	0.351245	0.0	0.0	0.0	1.994201	0.0
1.00000	7	16625203	16630139	MSTRG.57835.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.257673	0.0
0.93967	7	16634958	16636286	MSTRG.57836.1	0.443021	0.569121	0.0	0.442772	0.467235	0.0	0.165116	0.0	0.974996	0.180646	2.035979	0.687502	0.210707	0.42058	2.193845	0.0
NA	7	16643427	16644155	MSTRG.57838.1	0.02158	0.00287	0.032859	0.000874	0.000668	0.0	0.0	0.0	0.0	0.0	0.023023	0.025336	0.004072	0.00177	0.076554	0.0
0.84543	7	16758202	16762266	MSTRG.57848.1	0.380726	0.521183	1.094907	0.41274	1.375555	0.360643	0.340704	0.678409	0.311972	0.155591	0.910788	1.495935	0.225395	1.247983	1.353596	0.136118
0.95280	7	16850598	16861836	MSTRG.57850.1	0.0	0.0	0.289242	0.0	0.0	0.115174	0.096223	0.0	0.0	0.0	1.206485	1.142148	0.0	0.027192	0.431392	0.0
0.99704	10	73809612	73842892	MSTRG.5785.1	0.040092	0.0	0.173985	0.0	4.223255	0.04509	0.109391	0.0	0.0	0.858867	0.098991	0.0	0.120224	0.162647	1.066079	0.0
0.99341	7	17005311	17009994	MSTRG.57854.1	0.410429	0.008845	0.128681	1.647888	0.444831	0.076887	0.0	0.415155	0.309984	0.0	0.186216	0.50922	1.050648	0.420482	0.754884	0.0
0.78198	7	17023371	17023956	MSTRG.57857.1	1.197373	1.307919	0.661368	0.269768	1.03894	0.912628	0.64593	1.718564	1.335195	1.388596	2.413797	1.563381	0.480662	1.113797	1.976823	0.541703
0.65028	7	17041816	17042440	MSTRG.57859.1	2.264833	1.221274	8.180626	5.957313	1.078223	1.425008	1.757442	3.591202	1.971218	0.897035	3.674641	1.500317	2.14145	1.865117	2.416044	3.665521
1.00000	7	17343358	17373346	MSTRG.57869.1	0.002815	0.0	0.0	0.01409	0.007592	0.0	0.005982	0.0	0.018358	0.707701	0.0	0.007356	0.028885	0.0	1.431871	0.0
0.94483	10	73857511	73885123	MSTRG.5787.1	0.0765	0.0	0.01617	0.227917	0.098607	0.0	0.324175	0.0	0.0	2.151813	0.520753	0.090614	0.198171	0.015177	1.16467	1.61888
0.95177	10	73859638	73885123	MSTRG.5787.2	0.232146	0.163543	0.131984	0.086619	1.357718	0.228893	0.403633	1.036691	0.358811	4.205152	1.713699	0.347434	0.179517	0.27751	1.171943	0.323755
0.99245	7	17496286	17502989	MSTRG.57874.2	0.0	0.0	0.0	0.0	0.106244	0.123439	0.0	0.001604	0.0	0.0	0.0	1.120972	0.165599	0.016402	2.740739	0.0
0.98424	7	17157894	17159655	MSTRG.57876.1	0.090756	0.045092	0.45204	0.12108	1.12178	0.157796	0.364944	0.0	1.08318	2.279576	0.067042	0.276683	0.425093	0.376632	0.90083	0.228548
1.00000	7	17605576	17613482	MSTRG.57880.1	0.0	0.0	0.0	0.0	0.025143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.715247	0.0
1.00000	7	17609316	17613482	MSTRG.57880.2	0.0	0.0	0.0	0.0	0.414284	0.0	0.0	0.0	0.0	0.043803	0.0	0.0	0.0	0.0	3.156271	0.0
1.00000	7	17608145	17612179	MSTRG.57881.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.558244	0.0
1.00000	7	17774778	17775548	MSTRG.57890.1	0.826629	0.117969	0.0	0.0	0.966475	0.231871	0.292839	0.0	0.103004	0.139186	2.254149	0.080582	0.224812	0.356439	0.978263	0.0
0.98987	10	73902364	73936184	MSTRG.5789.1	0.076654	0.084857	0.231162	0.027534	0.700584	0.177897	0.040092	0.403841	0.077728	0.079174	2.668009	0.114481	0.048812	0.207867	1.160827	0.0
0.94725	7	17786147	17797202	MSTRG.57891.1	0.0	0.102299	0.0	0.0	0.199321	0.0	0.0	0.0	0.0	0.0	1.456237	0.0	0.077776	1.120534	1.201542	0.0
0.95524	7	17792882	17797202	MSTRG.57891.2	0.054062	0.048694	0.0	0.279376	4.754842	0.0	0.597379	0.0	0.0	0.0	2.309037	0.204061	0.133964	1.23379	0.31705	0.0
NA	7	17846313	17960454	MSTRG.57894.1	0.045297	0.0	0.0	0.0	0.094492	0.0	0.02297	0.0	0.078809	0.084883	0.096234	0.030005	0.017018	0.059495	0.63972	0.0
1.00000	7	17936030	17960454	MSTRG.57894.10	0.066639	0.0	0.0	0.0	0.75834	0.0	0.0	0.0	0.0	0.022837	0.030746	0.003831	0.118413	0.10372	1.155126	0.0
NA	7	17938964	17960454	MSTRG.57894.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94452	0.0
NA	7	17939052	17960454	MSTRG.57894.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.506309	0.0
NA	7	17939052	17960454	MSTRG.57894.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.830426	0.0
1.00000	7	17939286	17960454	MSTRG.57894.14	0.0	0.0	0.0	0.0	0.023887	0.0	0.0	0.0	0.0	0.009486	0.016028	0.0	0.0	0.0	1.090417	0.0
NA	7	17941470	17960454	MSTRG.57894.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.915961	0.0
1.00000	7	17942064	17960454	MSTRG.57894.16	0.0	0.00449	0.0	0.0	0.0	0.0	0.017495	0.0	0.039029	0.0	0.0	0.0	0.488918	0.324095	3.637835	0.0
NA	7	17942065	17960454	MSTRG.57894.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091004	0.333929	0.0
NA	7	17943103	17960454	MSTRG.57894.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.427788	0.0
NA	7	17943294	17960454	MSTRG.57894.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.432439	0.0
1.00000	7	17847367	17960454	MSTRG.57894.2	0.0	0.019729	0.0	0.0	0.114188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063112	0.0	1.514369	0.0
1.00000	7	17847367	17960454	MSTRG.57894.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.736377	0.0
1.00000	7	17847400	17960454	MSTRG.57894.4	0.011384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.757357	0.165204	1.943263	0.0
NA	7	17847400	17960454	MSTRG.57894.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002716	0.0	0.103083	0.0111	0.922551	0.0
1.00000	7	17847419	17876098	MSTRG.57894.6	0.0	0.000867	0.0	0.0	0.026599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057522	0.0	1.142842	0.0
1.00000	7	17858241	17960454	MSTRG.57894.7	0.021922	0.0	0.0	0.0	0.166872	0.0	0.018208	0.0	0.020121	0.017454	0.363888	0.033982	0.693611	0.029078	1.911735	0.0
NA	7	17898075	17960454	MSTRG.57894.8	0.0	0.0	0.0	0.0	0.065059	0.0	0.0	0.0	0.0	0.0	0.006255	0.0	0.02694	0.012069	0.787194	0.0
NA	7	17935833	17960454	MSTRG.57894.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.741055	0.0
1.00000	7	17920890	17960454	MSTRG.57896.1	0.052424	0.000959	0.0	0.0	0.18138	0.0	0.0	0.0	0.012315	0.0	0.019073	0.0	0.031585	0.118451	3.721384	0.0
0.92980	7	17985464	17991551	MSTRG.57900.1	0.0	0.0	0.0	0.0	0.459633	0.0	0.217164	0.0	0.0	0.0	1.550318	0.0	0.040077	1.590886	1.051712	0.0
0.76735	7	18082100	18082613	MSTRG.57906.1	2.025939	1.198552	1.24798	1.053814	0.818072	0.660773	0.871916	0.393889	2.166816	1.090052	1.8452	1.045455	0.824734	1.299024	1.703179	0.78424
0.91559	7	18010367	18012156	MSTRG.57914.1	1.777989	2.812783	0.0	0.470021	0.478246	0.301373	0.400752	0.430574	0.600615	0.251916	1.191629	1.250019	1.072781	0.820444	1.303679	0.378661
NA	7	18025236	18036113	MSTRG.57915.1	0.062606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021305	0.0	0.0	0.699569	0.448738	0.0
NA	7	18026904	18035986	MSTRG.57915.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714293	0.0
0.90326	7	18033549	18036548	MSTRG.57915.3	0.758413	0.436958	1.4766	0.131419	0.617869	0.303263	1.449478	0.117555	0.749203	1.108573	0.661483	1.095599	0.207366	0.797823	0.773194	0.3699
NA	7	18033632	18036548	MSTRG.57915.4	0.0	0.0	0.0	0.0	0.0	0.0	0.331405	0.0	0.0	0.0	0.0	0.174505	0.0	0.0	0.0	0.0
NA	7	18047951	18048439	MSTRG.57917.1	0.000653	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000365	0.000981	0.0	0.0	0.0
1.00000	10	74236186	74244126	MSTRG.5792.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.412296	0.0	0.0	0.0	0.0	0.0
NA	7	18532324	18532676	MSTRG.57924.1	0.015636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.628848	0.0	0.0	0.0	0.015035	0.0	0.0	0.0
1.00000	7	18322889	18326725	MSTRG.57928.1	0.024489	0.01057	0.0	0.074638	0.14544	0.091455	0.0	0.0	0.019667	0.018586	0.049923	0.033159	0.016276	0.017904	2.568936	0.0
0.73600	7	18392588	18415273	MSTRG.57929.1	0.71217	0.715252	1.501016	1.052833	2.218352	1.200286	1.664285	0.524327	1.620055	1.303854	1.273777	1.407692	0.640954	0.798741	1.545393	1.269403
0.84362	7	18392588	18415273	MSTRG.57929.2	0.116141	0.467012	0.893779	1.05125	1.035041	0.666108	1.049623	0.594307	0.461817	0.765109	0.721818	0.88793	0.504923	0.65893	0.870067	1.05827
0.99552	7	18393581	18415273	MSTRG.57929.3	0.788688	0.0	0.0	3.441859	0.0	0.427115	0.903756	0.0	0.102852	0.947884	0.654655	0.380585	0.143181	0.163205	1.086639	0.0
0.68869	7	18393786	18415273	MSTRG.57929.4	1.184135	1.013664	0.424317	2.024053	0.846795	0.882201	2.301206	1.762037	1.695701	1.621759	0.864737	1.781439	1.211639	0.877299	1.928428	0.0
0.86224	7	18393786	18415273	MSTRG.57929.5	2.090984	0.127185	0.862782	6.024996	0.123049	1.437721	1.444103	0.0	2.682459	1.120963	1.087525	0.178947	0.260636	1.354996	2.125978	0.058044
0.58952	7	18393809	18415273	MSTRG.57929.6	2.076178	1.846542	2.434187	2.154059	0.694798	2.326133	4.193526	0.723621	3.14522	1.517538	2.245915	3.910722	1.063468	1.680801	1.944582	0.0
NA	7	18738604	18762947	MSTRG.57936.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.719097	0.0
NA	7	18738943	18763174	MSTRG.57936.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044447	0.0
NA	7	18555554	18558680	MSTRG.57951.1	0.0	0.013728	0.0	0.0	0.0	0.076712	0.0	0.0	0.351523	0.0	0.029069	0.0	0.0	0.0	0.343427	0.0
0.95624	7	18558754	18570922	MSTRG.57952.1	0.103489	0.146686	0.0	0.0	0.0	0.242103	0.088336	0.0	1.791648	0.0	0.400679	0.624813	0.016828	0.131645	1.466391	0.0
NA	7	18559217	18570304	MSTRG.57952.2	0.0	0.036346	0.0	0.0	0.0	0.009168	0.0	0.0	0.002034	0.0	0.0	0.0	0.0	0.0	0.714735	0.0
0.95164	7	18565387	18570922	MSTRG.57952.3	0.075546	0.24091	0.390326	0.142021	0.047657	0.329221	0.0	0.0	0.307869	0.019211	0.363018	1.291274	0.162363	0.202031	1.422431	0.0
1.00000	7	18565557	18570922	MSTRG.57952.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.312282	0.0
NA	7	18565669	18570922	MSTRG.57952.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.282903	0.0
1.00000	7	18565670	18570922	MSTRG.57952.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.323718	0.0
0.53158	7	18603657	18605439	MSTRG.57954.1	2.640115	3.169612	3.349585	1.422243	0.831716	3.011938	2.856498	6.321214	2.67178	1.423731	3.158338	6.986761	2.088828	2.844034	5.397081	1.0243
0.95028	7	18604209	18605661	MSTRG.57954.2	0.262474	0.0	0.0	0.115004	0.049656	0.55879	0.0	0.288049	0.0	0.140215	0.468791	1.293433	0.32378	0.407152	1.41196	0.0
0.91689	7	18606691	18607009	MSTRG.57955.1	1.098084	1.396858	0.954067	0.541202	0.835478	0.557133	0.654022	1.242369	0.69183	0.578997	0.641074	2.911476	0.237731	0.768716	3.952836	0.0
0.97363	7	18645818	18646499	MSTRG.57959.1	0.144786	0.0	0.757742	0.055179	15.290131	0.195422	0.393284	0.0	0.177016	1.846892	0.669299	0.05655	0.177512	0.208009	1.592259	0.0
NA	7	18651599	18655573	MSTRG.57960.1	0.02117	0.026029	0.002251	0.078513	0.584823	0.0	0.101574	0.0	0.300268	0.051615	0.127181	0.074868	0.018107	0.12385	0.239344	0.0
0.93274	7	18651603	18653659	MSTRG.57960.2	0.659333	0.723163	0.187342	0.488999	2.45273	0.13708	1.604534	1.027062	1.151389	0.362993	0.865477	0.955863	0.38887	0.681722	1.302999	0.366468
0.94824	7	18715155	18724762	MSTRG.57962.1	0.0	0.0	0.0	0.0	0.041872	0.014497	0.0	0.0	2.552807	0.014658	0.0	0.006688	0.0	0.012854	2.070228	0.0
1.00000	7	19336368	19337061	MSTRG.57968.1	0.168276	0.0	0.157659	0.277508	0.075015	0.202363	0.18316	0.391711	0.200855	0.395335	0.0455	0.12852	0.154477	1.396831	0.856308	0.0
NA	7	19336385	19337061	MSTRG.57968.2	0.099567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146988	0.281928	0.224497	0.914796	0.0
NA	7	19337088	19337579	MSTRG.57969.1	0.000517	0.009411	0.0	0.0	0.0	8.9e-05	0.000171	0.029874	0.0	0.0	0.000203	0.000851	0.062249	0.007548	0.035927	0.0
1.00000	7	19350751	19353457	MSTRG.57971.1	0.100644	0.155748	0.0	0.101744	0.543253	0.316137	0.885009	0.103684	0.319162	1.0053	0.552171	0.330125	0.248269	0.502794	0.964751	0.736725
1.00000	7	19351127	19353457	MSTRG.57971.2	0.0	0.0	0.564305	0.05082	0.0	0.0	1.379773	0.0	0.228836	0.404025	0.278825	0.0	0.0	0.304606	0.46747	0.0
0.98282	7	19432842	19436406	MSTRG.57977.1	0.26024	0.616003	0.537377	0.21903	1.155224	0.0	0.553987	0.0	0.931189	0.377761	0.596521	0.297107	0.178819	0.9358	1.750368	0.0
0.97373	7	19551382	19552538	MSTRG.57982.1	0.0	0.264033	1.5852	0.0	0.0	0.0	0.21618	0.0	0.045006	0.299067	3.21869	0.388166	0.123248	0.16061	0.4151	0.0
0.90601	7	19661835	19662615	MSTRG.57986.1	1.146784	0.367229	0.0	0.589853	0.476093	0.43702	1.239449	0.895381	0.630759	0.522239	1.180211	0.770834	0.532573	0.602589	0.943714	0.0
NA	7	19627676	19628518	MSTRG.57993.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001776	0.0	0.0	0.0
0.49106	7	19631549	19632420	MSTRG.57994.1	3.569074	5.826646	7.218303	1.985575	0.743021	3.683008	3.283549	7.41201	3.572675	0.513001	7.919306	6.447658	3.366007	1.515672	10.22397	2.051112
1.00000	7	19852744	19855838	MSTRG.58001.1	0.0	0.0	0.0	0.081119	0.266791	0.0	0.259713	0.0	0.047369	0.0	0.023577	0.202821	0.033679	0.127426	3.290306	0.0
0.43415	7	19918371	19921974	MSTRG.58006.1	1.399676	3.818201	2.652591	0.567387	5.525418	1.666811	3.655353	2.497705	3.290602	4.961243	3.501072	4.024459	1.397298	5.00226	5.61428	1.194906
