tau	chr	start	end	transcript_id	Skin	Blood	Spleen	Adipose	Abomasum	Ear_bone	Cecum	Lung	Antler	Cerebrum	Cerebella	Jejunum	Rumen	Muscle	Kidney	Testis	Colon	Heart	Ileum	Liver	Esophagus
0.89755	chr31a	10833770	10836123	MSTRG.20897.25	2.090028	0.0	0.432974	3.472679	0.156481	0.268879	0.181079	0.70298	4.50711	0.459308	0.980856	0.0	1.72079	0.07048	0.251772	1.751256	0.0	0.0	0.007981	0.122671	0.200194
0.84093	chr31a	10833899	10836123	MSTRG.20897.28	2.370879	0.0	0.0	0.479631	0.300055	0.432968	6.524971	0.364337	5.217967	0.579818	1.574397	0.0	1.272312	0.851747	1.417254	0.033473	2.04419	0.579973	1.778582	3.057027	0.0
0.90938	chr31a	10836779	10838986	MSTRG.20897.29	0.6573	0.0	0.0	2.477801	0.0	0.0	0.0	0.382273	3.610666	1.019138	1.51751	1.286403	1.553964	0.0	0.0	1.33744	0.262572	0.23176	0.0	0.0	0.0
1.00000	chr31a	10833770	10838986	MSTRG.20897.30	0.0	0.0	0.215518	1.277824	0.060222	0.0	0.0	0.036158	0.656392	0.0	0.0	0.0	0.009179	0.00077	0.006609	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	10833516	10833769	MSTRG.20897.31	0.004897	0.0	0.558168	0.686942	0.44869	0.0	0.0	0.221059	1.330024	0.0	0.0	0.0	0.129777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.89672	chr31a	10833899	10836123	MSTRG.20897.32	0.034373	0.0	0.0	0.0	0.0	0.0	8.592453	0.0	1.272424	0.009178	0.0	7.099388	2.884473	0.027088	1.199969	0.75774	0.0	0.0	2.718968	0.0	0.09703
1.00000	chr31a	10833436	10833769	MSTRG.20897.33	1.095651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.84510	chr31a	10757632	10758470	MSTRG.20898.1	2.150371	0.0	0.0	0.0	0.0	0.0	3.22447	0.0	2.325519	0.0	5.062054	1.870917	1.352538	0.0	0.0	0.0	0.0	0.0	3.72659	0.0	0.0
0.53252	chr31a	10756614	10758470	MSTRG.20898.2	3.55638	6.189642	1.417377	1.811767	0.532495	1.038358	2.148427	1.010477	3.364897	3.150989	1.288812	2.699985	3.07148	4.113898	3.488906	5.786146	2.605589	6.541812	3.472244	2.420814	1.610647
0.60944	chr31a	10853158	10853476	MSTRG.20899.1	3.244589	0.116965	1.448061	5.348149	0.462894	0.221103	3.114953	3.074655	6.608468	4.553843	7.450645	3.981549	3.675073	1.78921	1.101408	9.984499	3.366289	0.0	2.184068	5.590734	0.604738
0.78140	chr31a	10852936	10853476	MSTRG.20899.15	3.913242	21.127399	0.71542	6.620926	0.115858	0.181079	3.89615	4.000324	1.614891	4.087793	4.548718	3.891946	1.144673	0.594791	0.68969	1.484364	2.37413	0.287711	3.255842	0.264084	0.210601
NA	chr31a	10837503	10840173	MSTRG.20899.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001185	0.0	0.0	0.0	0.0	0.0	0.008054	0.0	0.0	0.0	0.0	0.0	0.0
0.98857	chr31a	10777414	10777738	MSTRG.20899.4	0.034179	0.525392	0.0	0.09468	4e-05	0.253502	1.238714	2.550825	0.483094	0.005052	7e-06	0.003795	0.056185	0.104848	0.033969	0.00347	0.0	0.0	0.057231	0.018085	0.0
0.77533	chr31a	10828547	10830635	MSTRG.20899.6	2.333835	1.25103	3.105475	0.835281	0.743972	0.30786	1.228606	0.536881	2.584381	2.00978	3.170778	0.582523	1.749918	0.401882	0.658563	1.563799	1.128012	0.14166	0.421864	0.354631	0.0
NA	chr31a	10836659	10837034	MSTRG.20899.8	0.425912	0.0	0.0	0.014516	0.0	0.15219	0.0	0.126655	0.748731	0.0	0.0	0.0	0.011109	0.0	0.012516	0.0	0.0	0.0	0.000701	0.404862	0.145308
0.84761	chr31a	10850199	10850282	MSTRG.20900.1	0.253421	0.0	0.021499	0.29726	0.0	0.0	2.198161	0.0	1.796635	0.054009	0.491539	1.535669	1.343118	0.0	0.0	2.693174	0.392158	0.0	2.754556	0.0	0.169535
NA	chr31a	10900355	10901620	MSTRG.20901.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.97666	chr31a	10895649	10901620	MSTRG.20902.1	1.83366	0.0	0.009177	3.665636	0.399632	0.297307	0.0	0.046948	0.746005	0.0	0.0	0.0	0.246917	0.0	0.0	0.077196	0.055971	0.0	0.136559	0.0	0.0
0.96875	chr31a	10892211	10895648	MSTRG.20902.2	0.26839	0.0	0.051084	0.715579	0.052635	2.128631	0.0	0.053688	1.603567	0.0	0.0	0.0	0.068375	0.0	0.0	0.187984	0.0	0.0	0.0	0.0	0.05656
NA	chr31a	10927370	10927612	MSTRG.20904.1	0.055802	0.0	0.0	0.175826	0.0	0.0	0.0	0.0	0.06373	0.0	0.0	3e-05	0.005864	0.009538	0.0	0.0	0.0	0.004292	0.0	0.013483	0.0
0.88288	chr31a	11001954	11002843	MSTRG.20908.1	19.706757	1.882773	1.756265	2.232956	0.353537	3.671342	1.0298	1.150815	4.892957	0.57236	1.121784	0.912859	1.55941	0.825491	0.978103	2.889249	1.011624	0.075735	1.324074	1.013016	0.264362
0.72437	chr31a	11002260	11002843	MSTRG.20908.2	2.128638	1.522702	0.44549	1.528266	1.265141	0.633731	0.51948	1.185276	2.013745	0.675916	1.291354	0.872402	1.647665	0.618595	1.451532	2.079977	0.35935	0.386106	1.199989	1.18839	0.806442
NA	chr31a	11002306	11002843	MSTRG.20908.3	0.327608	0.673549	0.0	0.270321	0.28146	0.0	0.060324	0.609606	0.652443	0.355202	0.0	0.0	0.451073	0.129608	0.090961	0.247717	0.0	0.0	0.0	0.0	0.088405
0.97939	chr10a	20222337	20222943	MSTRG.209.1	0.244529	0.329945	0.984695	0.076759	0.347878	0.230436	0.160439	0.260104	3.208171	0.0	0.0	0.792423	0.411175	0.066784	0.0	0.474119	0.592253	0.0	1.616911	0.099666	0.028399
NA	chr31a	11390806	11391110	MSTRG.20913.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14719	0.0	0.0	0.0	0.0	0.0
NA	chr31a	11921426	11921583	MSTRG.20915.1	0.293907	0.006888	0.005965	0.019259	0.502299	0.117255	0.018391	0.014765	0.459008	0.920074	0.006582	0.026	0.08086	0.38283	0.256897	0.211206	0.189218	0.022429	0.1556	0.001942	0.017452
1.00000	chr31a	11921426	11921583	MSTRG.20915.2	0.749944	0.103646	0.094052	0.378477	0.996311	0.165768	0.181095	0.179658	0.87211	0.148695	0.132447	0.202027	0.382139	0.200468	0.022254	0.423336	0.010426	0.309702	0.057761	1.030934	0.046778
NA	chr31a	11921426	11921583	MSTRG.20915.3	0.023799	0.0	0.0	0.024486	0.0	0.0	0.0	0.0	0.043094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028685	0.0
NA	chr31a	11921426	11921583	MSTRG.20915.4	0.288333	0.022339	0.005267	0.064486	0.075627	0.008029	0.00391	0.017827	0.189263	0.153364	0.025389	0.015931	0.186964	0.047053	0.050434	0.170076	0.094207	0.017488	0.006733	0.032286	0.006769
NA	chr31a	11972731	11974042	MSTRG.20918.1	0.205945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.275385	0.0	0.0	0.0	0.0	0.061095	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	12847249	12847415	MSTRG.20920.1	0.321293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.350978	0.0	0.0	0.0	0.0	0.0	12.737319	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	12847249	12847415	MSTRG.20920.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.149391	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	12855008	12857110	MSTRG.20921.1	0.478657	11.252337	0.520403	0.0	0.0	0.0	0.340903	0.277145	0.34048	0.127903	0.0	0.364586	0.199814	0.17125	0.0	0.502706	0.15984	0.0	0.335526	0.258501	0.0
0.42122	chr31a	11507981	11508278	MSTRG.20925.1	28.303871	61.684006	18.533031	11.289448	6.532158	7.265141	13.927843	9.432031	32.04982	2.503979	6.621028	12.512234	15.718935	18.390194	8.96943	15.035721	20.928759	3.511213	18.923946	5.995895	6.610871
0.86785	chr12a	19431970	19432321	MSTRG.2093.1	2.347669	55.966011	5.131903	3.146402	0.781276	0.0	1.187233	3.637701	3.444105	0.106327	0.0	1.623432	2.389987	1.730795	2.124485	0.872482	0.750337	1.512692	1.666277	2.055214	0.121112
1.00000	chr12a	19692817	19693054	MSTRG.2094.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.465821	0.0	0.0	0.0	0.716955	0.0	0.0	2.519628	0.0	0.0	0.0	0.0	0.0
0.74398	chr31a	11757024	11758457	MSTRG.20942.1	2.698844	16.941036	1.764364	2.050352	0.751948	0.58793	6.403579	1.029083	3.811672	0.859897	1.501561	3.151829	2.689819	1.756222	0.728612	3.784987	11.133269	0.226108	6.799047	1.248989	0.595166
0.98823	chr31a	11854702	11854789	MSTRG.20947.1	0.248401	0.210629	0.287867	0.408327	0.0	0.099301	0.0	0.156505	0.407128	0.082592	0.053013	0.0	0.212585	1.35685	0.0	3.655252	0.0	0.0	0.155959	0.540592	0.294423
0.97012	chr31a	11855181	11855618	MSTRG.20947.2	0.310903	0.389769	0.240726	0.172042	0.32198	0.0	0.0	0.0	0.571196	0.0	0.0	0.004392	0.028617	2.352029	0.0	8.25913	0.0	0.0	0.0	0.252061	1.501723
NA	chr31a	11899862	11900388	MSTRG.20950.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr12a	20292257	20292967	MSTRG.2095.1	0.158106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51085	0.0	0.0	0.0	0.0	0.0	20.432726	0.0	0.0	0.0	0.0	0.0
0.59106	chr31a	12249441	12249762	MSTRG.20952.1	11.796241	8.806754	9.001525	10.681604	6.945202	0.0	5.889881	4.240298	10.542635	0.0	0.236742	4.283597	6.319595	3.163561	0.0	6.816118	0.649059	0.076408	4.173803	20.041817	0.0
1.00000	chr31a	12324030	12324388	MSTRG.20953.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.207621	0.0	0.0	0.0	0.0	0.0
NA	chr31a	12943993	12944065	MSTRG.20959.1	0.073081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142653	0.0	0.0	0.0	0.0	0.0
0.94847	chr12a	20387756	20388105	MSTRG.2096.1	1.867136	0.0	0.075815	1.134722	0.300783	0.431269	0.447668	0.256222	4.184315	0.999705	2.063246	0.556768	0.70833	0.043372	0.109094	0.509417	0.612112	0.0	0.429594	0.909194	0.0
1.00000	chr31a	13753373	13753415	MSTRG.20962.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.923499	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	13082986	13083184	MSTRG.20963.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.665405	0.0	0.0	0.0	0.0	0.0
0.98032	chr31a	13191489	13192058	MSTRG.20964.1	1.455893	0.0	0.535046	0.907033	0.189056	0.314467	0.0	0.0	1.319158	0.0	0.0	0.0	0.396591	0.152758	2.515546	54.693897	0.0	0.0	0.0	0.0	0.239103
0.98846	chr31a	13110907	13111135	MSTRG.20964.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.931899	0.0	2236.55835	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	13165177	13165340	MSTRG.20965.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.196373	0.264362	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	14542700	14542787	MSTRG.20967.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.851562	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	14817719	14818180	MSTRG.20968.2	0.169573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.603775	0.0	0.0	0.0	0.0	0.0	0.0	7.161572	0.0	0.0	0.0	0.0	0.0
0.94977	chr31a	14945490	14945734	MSTRG.20972.1	1.924967	1.209345	0.957373	0.306539	0.0	0.0	3.923779	1.201782	1.411298	0.0	0.0	0.0	0.233425	0.0	0.0	0.26709	0.0	0.0	0.516171	0.234051	0.0
0.99809	chr31a	14958805	14959766	MSTRG.20973.1	0.206402	0.0	0.0	0.290819	0.0	0.0	0.0	0.0	0.144461	0.460168	0.0	0.226066	0.066981	0.171758	0.069876	33.971344	0.299381	0.0	1.14432	0.250317	0.0
1.00000	chr31a	15584640	15584664	MSTRG.20976.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.859175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	15699907	15700269	MSTRG.20978.1	0.0	0.0	0.0	0.243745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.463776	0.0	0.0	0.0	0.0	0.0
1.00000	chr12a	21017217	21017737	MSTRG.2098.1	0.215448	0.0	0.695544	0.0	0.0	0.0	0.230567	0.0	0.607367	0.0	0.0	0.136139	0.129948	0.0	0.030201	0.226182	0.459985	0.0	0.248861	5.632456	0.0
0.32715	chr31a	15419806	15420322	MSTRG.20981.1	18.840796	17.78989	12.183822	8.765902	9.373324	9.872882	7.565135	11.266906	15.011032	15.607732	20.177332	9.68221	32.740604	3.484935	9.311329	31.620718	7.878177	4.723756	9.402127	7.89895	6.672521
0.93251	chr31a	16186914	16187233	MSTRG.20983.1	0.0	0.0	0.0	0.0	0.0	0.0	3.592096	0.0	0.62796	0.0	0.0	4.545319	0.0	0.0	0.0	0.617754	16.462831	0.0	2.685884	0.0	0.0
1.00000	chr31a	16193167	16193993	MSTRG.20984.1	0.148333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179056	0.0	0.0	0.0	0.0	0.099109	0.0	0.387404	3.885441	0.0
0.94067	chr31a	16718094	16718251	MSTRG.20988.1	4.543944	0.0	0.33707	0.0	1.772921	0.0	0.0	0.416249	3.289668	0.0	0.0	0.0	1.033536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057746
1.00000	chr12a	21056601	21059783	MSTRG.2099.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.405806	0.0	0.0	0.0	0.0	0.026458	0.0
0.28544	chr31a	16271994	16273862	MSTRG.20991.1	54.771103	38.681545	27.003372	25.03731	30.88349	19.501303	31.842199	22.944492	69.587135	7.577599	7.851954	30.695606	28.497932	17.657885	11.13115	11.982043	24.501688	14.882173	31.717709	17.618538	13.641891
1.00000	chr31a	16273099	16273862	MSTRG.20991.2	0.0	0.0	0.0	0.0	34.775452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.67634	chr31a	16317451	16317573	MSTRG.20994.1	2.305036	5.374488	2.354735	5.966582	0.714448	2.776592	2.776874	1.231391	6.68003	0.559459	0.830645	2.446637	3.84508	2.982885	2.086776	15.659151	1.149514	2.727879	6.031457	1.712369	2.588268
0.64652	chr31a	16426760	16426789	MSTRG.20998.1	3.408924	0.0	2.045637	2.319044	1.736197	2.665078	3.79557	3.235362	5.435915	5.367247	1.327933	2.144413	3.384217	1.155974	1.352846	8.455002	3.282373	0.221144	2.179386	1.239949	0.574014
1.00000	chr31a	16854747	16855021	MSTRG.20999.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.589193	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	16854705	16855021	MSTRG.20999.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.862608	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	16854705	16855021	MSTRG.20999.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.461909	0.0	0.0	0.0	0.0	0.0
NA	chr31a	16807609	16809651	MSTRG.21000.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.403973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.90035	chr12a	21098360	21098668	MSTRG.2100.1	1.026451	7.902493	0.310535	1.177905	0.469351	1.999562	0.389297	0.47416	3.249015	0.372227	0.0	0.888555	0.374511	1.874301	0.45897	13.421185	0.531556	0.420406	1.520449	0.241732	0.958764
1.00000	chr31a	17423208	17423524	MSTRG.21005.1	0.0	0.0	0.0	0.0	0.0	0.0	0.408284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211015	4.638093	0.0	0.0	0.0	0.0	0.0
0.93920	chr10a	20223936	20224296	MSTRG.210.1	0.216957	0.0	0.074247	0.113878	0.0	2.292735	0.262517	0.291257	2.253842	0.0	0.0	0.941127	0.742704	0.531558	0.0	0.211669	0.719516	0.0	1.217017	0.09385	0.0
0.38327	chr12a	21243287	21255100	MSTRG.2101.1	13.276296	42.483147	15.498971	14.423497	6.073675	10.36102	7.385691	13.897305	16.089546	5.615005	7.169262	10.237391	23.082407	20.467752	5.828475	48.819939	13.258137	4.821235	19.465698	3.685347	9.874485
0.69359	chr31a	17636255	17636605	MSTRG.21011.1	7.324487	3.375398	0.788818	5.54559	0.0	1.65667	0.340866	4.591445	1.841802	3.084545	1.291358	0.0	2.999341	0.0	2.434316	4.872026	0.673222	2.514731	0.864991	0.0	2.132809
0.68049	chr31a	17636255	17636605	MSTRG.21011.2	4.792397	0.709525	1.871605	2.287783	0.863307	3.859551	2.361975	2.085732	4.059607	1.269858	0.785056	0.867595	5.131725	0.406143	2.109832	3.72664	1.266153	1.263298	1.366863	0.540505	0.082761
1.00000	chr12a	21245235	21255100	MSTRG.2101.2	6.88941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr12a	21250641	21255100	MSTRG.2101.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71016	2.37377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.78971	chr31a	17721556	17728152	MSTRG.21013.1	1.37523	3.813547	1.363036	2.021821	0.386651	0.775689	0.63875	0.55661	2.67131	0.20374	0.256316	0.972242	4.34482	1.69242	0.1717	3.635263	1.060713	0.189853	1.913708	0.829033	0.142762
1.00000	chr31a	17798966	17799082	MSTRG.21015.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.261227	0.0	0.0	0.0	0.0	0.0
0.51288	chr31a	18250369	18251042	MSTRG.21020.1	19.888172	3.621237	4.601277	3.061703	2.865401	4.140275	2.360373	8.629212	15.116678	28.962732	26.151224	2.992173	7.592528	4.137855	5.523909	14.117997	7.33379	1.087497	4.004062	1.573497	4.88857
0.87688	chr31a	18495282	18495500	MSTRG.21022.1	3.246279	0.0	1.099051	1.312509	1.965183	0.827551	2.86011	3.706741	3.868761	0.116096	0.815037	0.641269	1.350875	1.582128	0.279727	0.344712	3.558157	0.672566	0.070493	25.371592	0.0
0.84380	chr31a	18755611	18760793	MSTRG.21026.4	0.919441	0.0	0.631951	1.730007	0.0	2.609324	0.580659	0.318012	1.634656	1.365395	4.447517	0.17242	2.440564	0.65949	0.801035	4.304436	0.0	0.974098	0.0	0.097997	0.642998
1.00000	chr31a	18766180	18767298	MSTRG.21027.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.739964	0.430255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.95457	chr31a	19129767	19129968	MSTRG.21029.1	1.620358	1.614153	0.0	1.018199	0.215205	0.186812	0.0	0.421026	1.732722	0.45252	0.224631	0.332403	0.61696	0.328117	0.512232	5.38128	0.064294	0.0	0.062029	0.0	0.0
0.64512	chr31a	19016843	19016856	MSTRG.21035.1	31.436609	0.0	3.009621	0.0	3.010961	0.21502	13.550578	11.036214	20.514837	0.0	0.0	18.860313	40.5956	0.28344	66.254692	0.899212	39.110443	0.0	19.740086	16.339497	0.0
NA	chr31a	19030696	19030845	MSTRG.21037.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.177691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	chr31a	19063620	19063873	MSTRG.21038.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.20945	chr31a	19257354	19259478	MSTRG.21039.1	45.445156	24.40173	20.580149	34.293167	19.411207	28.549402	22.049265	30.092159	57.795837	51.397202	52.014851	24.844048	34.729599	12.422486	26.37916	13.050617	15.773355	19.178656	18.265621	27.32584	16.798502
0.98364	chr31a	19316168	19316412	MSTRG.21043.1	0.0	0.32381	0.162786	0.0	0.0	0.049288	0.618897	0.234358	5.450794	0.0	0.0	0.629589	0.86831	0.0	0.0	1.088476	1.181685	0.0	1.354163	0.718344	0.0
0.99773	chr31a	19335608	19335667	MSTRG.21044.1	0.339117	1.04448	0.0	0.225862	0.0	0.0	0.0	0.0	0.482732	0.0	0.0	0.0	0.159429	0.0	0.0	0.0	0.0	0.0	0.119617	2.606559	0.0
1.00000	chr31a	19507894	19508255	MSTRG.21046.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.588578	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	19685793	19686122	MSTRG.21047.1	0.057337	0.0	0.100713	0.046282	0.0	0.0	0.482355	0.057412	0.382099	0.0	0.0	0.573157	0.035004	0.133847	0.0	0.221324	0.620095	0.0	4.684237	0.0	0.0
NA	chr31a	20094620	20096427	MSTRG.21052.1	0.007472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98845	chr31a	20508884	20509231	MSTRG.21056.1	0.837746	0.0	0.0	0.713638	1.310884	0.216874	0.0	0.994624	5.17555	0.0	0.429416	0.443245	1.115066	0.152892	0.532928	0.192581	0.0	0.24132	0.0	0.0	0.58636
1.00000	chr31a	20343083	20343636	MSTRG.21058.1	0.0	0.0	0.0	0.0	0.0	0.0	0.211915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.343145	0.906675	0.0	0.0	0.0	0.0
1.00000	chr31a	20524464	20524887	MSTRG.21061.1	0.0	7.354131	0.118706	0.100696	0.26232	0.127282	0.0	0.0	0.618964	0.0	0.0	0.0	0.117334	0.0	0.0	0.361986	0.0	0.0	0.105636	0.0	0.0
1.00000	chr31a	20515537	20517400	MSTRG.21063.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.244035	0.0	0.0	0.0	0.263637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	20768839	20768881	MSTRG.21066.1	0.0	0.0	0.244939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.345236	0.0	0.0	0.0	0.0	0.0
0.93084	chr31a	21265104	21266137	MSTRG.21067.1	8.672395	0.0	1.181321	0.088503	0.083513	0.0	0.229159	0.0	3.867887	0.549888	0.0	0.0	4.343625	0.0	0.0	0.362231	0.0	0.0	0.0	0.0	0.444277
0.97861	chr31a	21231952	21232097	MSTRG.21067.2	0.839056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96476	0.0	0.0	0.0	1.984488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98391	chr31a	21793041	21793626	MSTRG.21069.1	0.475045	0.0	0.0	0.0	0.0	0.0	0.061238	0.057823	0.68791	0.087463	0.0	1.141294	0.276644	0.05025	0.056136	0.342488	0.10057	0.0	3.791228	1.345248	0.0
1.00000	chr31a	21801444	21802232	MSTRG.21070.1	0.311112	0.376305	0.0	0.876738	0.098636	0.20534	0.0	0.241846	0.609635	7.749191	0.610375	0.09775	0.110281	0.0	0.111678	0.328937	0.0	0.0	0.051785	0.0	0.0
0.40553	chr12a	21717592	21717800	MSTRG.2107.1	6.406604	14.032964	3.869316	4.632059	2.163661	2.903908	4.257197	5.39187	8.085691	12.583696	9.661719	5.139448	11.666037	2.325772	7.705689	7.088426	2.974949	1.522966	5.189068	2.652477	5.629697
0.99667	chr31a	21922243	21922787	MSTRG.21071.1	0.391544	0.0	0.0	0.0	0.0	0.0	0.145079	0.294622	0.216284	1.294921	0.0	0.0	0.24505	0.128664	0.0	48.679211	0.136199	0.0	0.095447	0.876979	0.0
0.98622	chr31a	21922243	21922787	MSTRG.21071.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.259794	0.0	0.0	0.0	0.0	0.0	19.249905	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	22095677	22095940	MSTRG.21072.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.410742	0.671188
1.00000	chr31a	22493586	22493797	MSTRG.21073.1	0.0	0.0	0.0	0.0	0.0	0.0	0.107834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.974853	0.0	0.0	0.0	0.0	0.0
1.00000	chr31a	20915817	20915966	MSTRG.21075.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.284155	0.0	0.15589	0.0	0.001045	0.002893	0.164646	9.518482	0.0	0.0	0.099099	0.0	0.0
NA	chr31a	20911901	20912050	MSTRG.21075.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203625	0.0	0.0	0.0	0.033557	0.010892	0.0	0.039046	0.0	0.0	0.0	0.0	0.0
0.91848	chr31a	22765301	22765584	MSTRG.21079.1	1.03357	0.561476	1.079676	0.401543	0.0	0.386219	0.597848	1.055135	4.622007	0.0	0.0	1.98605	0.982848	0.392011	0.370835	0.879572	0.363149	0.0	2.250433	7.641608	1.132093
0.97993	chr12a	21754172	21754352	MSTRG.2108.1	0.648226	0.0	0.834808	1.438867	0.616074	0.359787	0.312272	0.473545	1.478824	0.381237	0.007696	0.0	0.860721	0.26822	0.056433	10.995063	1.230115	0.0	0.48758	0.137721	0.0
0.83022	chr31a	22799084	22799564	MSTRG.21081.1	0.994242	0.0	1.761616	1.016422	1.437804	3.212942	0.492201	1.244329	3.529486	0.0	0.0	0.538392	2.962925	0.944717	0.0	16.822042	2.297014	11.889754	0.936481	2.335089	2.117794
